stuno	oper	courseid	logid
1069833113030610	4	23	39
1069833113030610	63	5	2
1069833113030610	63	23	2
1069833113030610	63	182	2
1069833113030610	68	5	1
1069833113030610	68	23	1
1069833113030610	68	182	1
1069833113030610	69	5	1
1069833113030610	69	23	1
1069833113030610	69	182	1
1069833113030610	70	5	1
1069833113030610	70	23	1
1069833113030610	70	182	1
1069833113030610	71	5	1
1069833113030610	71	23	1
1069833113030610	71	182	1
1069833113030658	4	5	26
1069833113030658	4	23	27
1069833113030658	4	182	32
1069833113030658	63	5	2
1069833113030658	63	23	2
1069833113030658	63	182	2
1069833113030658	68	5	1
1069833113030658	68	23	1
1069833113030658	68	182	1
1069833113030658	69	5	1
1069833113030658	69	23	1
1069833113030658	69	182	1
1069833113030658	70	5	1
1069833113030658	70	23	1
1069833113030658	70	182	1
1069833113030658	71	5	1
1069833113030658	71	23	1
1069833113030658	71	182	1
1069833113030668	4	5	25
1069833113030668	4	182	27
1069833113030668	4	23	43
1069833113030668	63	5	2
1069833113030668	63	23	2
1069833113030668	63	182	2
1069833113030668	68	5	1
1069833113030668	68	23	1
1069833113030668	68	182	1
1069833113030668	69	5	1
1069833113030668	69	23	1
1069833113030668	69	182	1
1069833113030668	70	5	1
1069833113030668	70	23	1
1069833113030668	70	182	1
1069833113030668	71	5	1
1069833113030668	71	23	1
1069833113030668	71	182	1
1069833113030688	4	23	73
1069833113030688	4	182	74
1069833113030688	4	5	75
1069833113030688	63	5	7
1069833113030688	63	182	7
1069833113030688	63	23	8
1069833113030688	68	5	1
1069833113030688	68	23	1
1069833113030688	68	182	1
1069833113030688	69	5	1
1069833113030688	69	23	1
1069833113030688	69	182	1
1069833113030688	70	5	1
1069833113030688	70	23	1
1069833113030688	70	182	1
1069833113030688	71	5	1
1069833113030688	71	23	1
1069833113030688	71	182	1
1069833113030785	4	5	74
1069833113030785	4	182	75
1069833113030785	4	23	81
1069833113030785	63	182	7
1069833113030785	63	5	9
1069833113030785	63	23	10
1069833113030785	68	5	1
1069833113030785	68	182	1
1069833113030785	68	23	2
1069833113030785	69	5	1
1069833113030785	69	182	1
1069833113030785	69	23	2
1069833113030785	70	5	1
1069833113030785	70	23	1
1069833113030785	70	182	1
1069833113030785	71	5	1
1069833113030785	71	23	1
1069833113030785	71	182	1
1069833113030793	74	5	1
1069833113090006	4	23	69
1069833113090006	4	182	82
1069833113090006	63	23	5
1069833113090006	63	182	5
1069833113090006	68	23	1
1069833113090006	68	182	1
1069833113090006	69	23	1
1069833113090006	69	182	1
1069833113090006	70	23	1
1069833113090006	70	182	1
1069833113090006	71	23	1
1069833113090006	71	182	1
1069833113090012	4	182	69
1069833113090012	4	23	76
1069833113090012	63	23	5
1069833113090012	63	182	6
1069833113090012	68	23	1
1069833113090012	68	182	1
1069833113090012	69	23	1
1069833113090012	69	182	1
1069833113090012	70	23	1
1069833113090012	70	182	1
1069833113090012	71	23	1
1069833113090012	71	182	1
1069833113090014	4	182	57
1069833113090014	4	23	60
1069833113090014	63	23	5
1069833113090014	63	182	5
1069833113090014	68	23	1
1069833113090014	68	182	1
1069833113090014	69	23	1
1069833113090014	69	182	1
1069833113090014	70	23	1
1069833113090014	70	182	2
1069833113090014	71	23	1
1069833113090014	71	182	1
1069833113090044	4	182	58
1069833113090044	4	23	63
1069833113090044	63	23	5
1069833113090044	63	182	5
1069833113090044	68	23	1
1069833113090044	68	182	1
1069833113090044	69	23	1
1069833113090044	69	182	1
1069833113090044	70	23	1
1069833113090044	70	182	1
1069833113090044	71	23	1
1069833113090044	71	182	1
1069833113090046	4	23	63
1069833113090046	4	182	66
1069833113090046	63	23	5
1069833113090046	63	182	5
1069833113090046	68	23	1
1069833113090046	68	182	1
1069833113090046	69	23	1
1069833113090046	69	182	2
1069833113090046	70	23	1
1069833113090046	70	182	2
1069833113090046	71	23	1
1069833113090046	71	182	2
1069833113090049	4	182	68
1069833113090049	4	23	73
1069833113090049	63	182	5
1069833113090049	63	23	6
1069833113090049	68	23	1
1069833113090049	68	182	1
1069833113090049	69	23	1
1069833113090049	69	182	1
1069833113090049	70	23	1
1069833113090049	70	182	1
1069833113090049	71	23	1
1069833113090049	71	182	1
1069833113090091	4	23	59
1069833113090091	4	182	63
1069833113090091	63	23	5
1069833113090091	63	182	5
1069833113090091	68	23	1
1069833113090091	68	182	1
1069833113090091	69	23	1
1069833113090091	69	182	2
1069833113090091	70	23	1
1069833113090091	70	182	1
1069833113090091	71	23	1
1069833113090091	71	182	1
1069833113090104	4	182	58
1069833113090104	4	23	76
1069833113090104	63	182	5
1069833113090104	63	23	6
1069833113090104	66	23	1
1069833113090104	68	23	1
1069833113090104	68	182	1
1069833113090104	69	23	1
1069833113090104	69	182	1
1069833113090104	70	23	1
1069833113090104	70	182	1
1069833113090104	71	23	1
1069833113090104	71	182	1
1069833114030186	55	5	1
1069833114030248	17	5	1
1069833114030258	68	182	1
1069833114030258	68	23	2
1069833114030258	69	23	2
1069833114030258	69	182	2
1069833114030300	55	5	1
1069833114030300	63	5	2
1069833114030313	60	5	2
1069833114030313	60	23	3
1069833114030315	55	5	1
1069833114030315	60	5	1
1069833114030320	4	5	1
1069833114030320	4	23	1
1069833114030320	4	182	1
1069833114030320	17	182	1
1069833114030320	17	5	4
1069833114030320	63	5	1
1069833114030320	63	23	1
1069833114030320	63	182	1
1069833114030320	75	23	1
1069833114030320	75	182	2
1069833114030320	76	23	1
1069833114030320	76	182	2
1069833114030320	78	23	2
1069833312090059	63	5	1
1069833312090561	17	5	1
1069833312090574	17	182	1
1069833312090596	67	5	1
1069833312090596	74	5	1
1069833313030004	4	23	1
1069833313030004	63	23	1
1069833313030005	17	5	1
1069833313030099	4	182	78
1069833313030099	4	5	82
1069833313030099	4	23	92
1069833313030099	63	23	7
1069833313030099	63	182	7
1069833313030099	63	5	15
1069833313030099	64	23	1
1069833313030099	64	182	1
1069833313030099	64	5	2
1069833313030099	66	5	1
1069833313030099	67	23	1
1069833313030099	67	182	1
1069833313030099	67	5	2
1069833313030099	68	23	1
1069833313030099	68	182	1
1069833313030099	68	5	2
1069833313030099	69	23	1
1069833313030099	69	182	1
1069833313030099	69	5	2
1069833313030099	70	23	1
1069833313030099	70	182	1
1069833313030099	70	5	2
1069833313030099	71	23	1
1069833313030099	71	182	1
1069833313030099	71	5	2
1069833313030201	4	23	68
1069833313030201	4	5	70
1069833313030201	4	182	79
1069833313030201	63	23	6
1069833313030201	63	182	6
1069833313030201	63	5	7
1069833313030201	64	5	1
1069833313030201	64	23	1
1069833313030201	64	182	1
1069833313030201	66	5	2
1069833313030201	67	5	1
1069833313030201	68	23	1
1069833313030201	68	182	1
1069833313030201	68	5	2
1069833313030201	69	182	1
1069833313030201	69	5	2
1069833313030201	69	23	2
1069833313030201	70	23	1
1069833313030201	70	182	1
1069833313030201	70	5	2
1069833313030201	71	23	1
1069833313030201	71	182	1
1069833313030201	71	5	2
1069833313030237	4	5	68
1069833313030237	4	23	78
1069833313030237	4	182	110
1069833313030237	63	5	5
1069833313030237	63	23	5
1069833313030237	63	182	5
1069833313030237	68	5	1
1069833313030237	68	23	1
1069833313030237	68	182	1
1069833313030237	69	5	1
1069833313030237	69	23	1
1069833313030237	69	182	1
1069833313030237	70	5	1
1069833313030237	70	23	1
1069833313030237	70	182	1
1069833313030237	71	5	1
1069833313030237	71	182	1
1069833313030237	71	23	2
1069833313030275	4	23	69
1069833313030275	4	5	74
1069833313030275	4	182	76
1069833313030275	63	23	6
1069833313030275	63	182	6
1069833313030275	63	5	7
1069833313030275	64	23	1
1069833313030275	64	182	1
1069833313030275	64	5	2
1069833313030275	68	23	1
1069833313030275	68	182	1
1069833313030275	68	5	2
1069833313030275	69	23	1
1069833313030275	69	182	1
1069833313030275	69	5	2
1069833313030275	70	23	1
1069833313030275	70	182	1
1069833313030275	70	5	2
1069833313030275	71	23	1
1069833313030275	71	182	1
1069833313030275	71	5	2
1069833313030337	4	182	54
1069833313030337	4	5	62
1069833313030337	4	23	66
1069833313030337	63	182	5
1069833313030337	63	5	6
1069833313030337	63	23	6
1069833313030337	64	5	1
1069833313030337	68	5	1
1069833313030337	68	23	1
1069833313030337	68	182	1
1069833313030337	69	5	1
1069833313030337	69	23	1
1069833313030337	69	182	1
1069833313030337	70	5	1
1069833313030337	70	182	1
1069833313030337	70	23	2
1069833313030337	71	5	1
1069833313030337	71	23	1
1069833313030337	71	182	1
1069833313030338	4	23	56
1069833313030338	4	5	58
1069833313030338	4	182	65
1069833313030338	63	23	6
1069833313030338	63	182	6
1069833313030338	63	5	10
1069833313030338	68	5	1
1069833313030338	68	23	1
1069833313030338	68	182	1
1069833313030338	69	5	1
1069833313030338	69	23	1
1069833313030338	69	182	1
1069833313030338	70	5	1
1069833313030338	70	23	1
1069833313030338	70	182	1
1069833313030338	71	5	1
1069833313030338	71	23	1
1069833313030338	71	182	1
1069833313030378	63	23	2
1069833313030378	63	182	2
1069833313030378	67	23	1
1069833313030378	67	182	1
1069833313030378	68	23	1
1069833313030378	68	182	1
1069833313030378	69	23	1
1069833313030378	69	182	1
1069833313030378	70	23	1
1069833313030378	70	182	1
1069833313030378	71	23	1
1069833313030378	71	182	1
1069833313030398	4	5	71
1069833313030398	4	23	85
1069833313030398	4	182	94
1069833313030398	63	23	6
1069833313030398	63	182	6
1069833313030398	63	5	8
1069833313030398	64	5	2
1069833313030398	66	5	1
1069833313030398	67	23	1
1069833313030398	67	182	1
1069833313030398	67	5	2
1069833313030398	68	23	1
1069833313030398	68	182	1
1069833313030398	68	5	2
1069833313030398	69	23	1
1069833313030398	69	182	1
1069833313030398	69	5	2
1069833313030398	70	23	1
1069833313030398	70	182	1
1069833313030398	70	5	2
1069833313030398	71	23	1
1069833313030398	71	182	1
1069833313030398	71	5	2
1069833313030530	4	5	71
1069833313030530	4	23	92
1069833313030530	4	182	94
1069833313030530	63	23	5
1069833313030530	63	182	5
1069833313030530	63	5	6
1069833313030530	66	5	1
1069833313030530	67	5	2
1069833313030530	68	23	1
1069833313030530	68	182	1
1069833313030530	68	5	2
1069833313030530	69	23	1
1069833313030530	69	182	1
1069833313030530	69	5	2
1069833313030530	70	23	1
1069833313030530	70	5	2
1069833313030530	70	182	2
1069833313030530	71	23	1
1069833313030530	71	182	1
1069833313030530	71	5	2
1069833313030549	4	5	58
1069833313030549	4	23	80
1069833313030549	4	182	82
1069833313030549	63	182	6
1069833313030549	63	23	7
1069833313030549	63	5	8
1069833313030549	64	5	1
1069833313030549	64	23	1
1069833313030549	64	182	1
1069833313030549	66	5	1
1069833313030549	67	5	2
1069833313030549	68	5	1
1069833313030549	68	23	1
1069833313030549	68	182	1
1069833313030549	69	5	1
1069833313030549	69	23	1
1069833313030549	69	182	1
1069833313030549	70	5	1
1069833313030549	70	23	1
1069833313030549	70	182	1
1069833313030549	71	5	1
1069833313030549	71	23	1
1069833313030549	71	182	1
1069833313090057	4	182	61
1069833313090057	4	23	67
1069833313090057	63	182	5
1069833313090057	63	23	7
1069833313090057	68	23	1
1069833313090057	68	182	1
1069833313090057	69	23	1
1069833313090057	69	182	1
1069833313090057	70	23	1
1069833313090057	70	182	1
1069833313090057	71	23	1
1069833313090057	71	182	1
1069833313090064	4	23	68
1069833313090064	4	182	68
1069833313090064	63	23	5
1069833313090064	63	182	5
1069833313090064	68	23	1
1069833313090064	68	182	1
1069833313090064	69	23	1
1069833313090064	69	182	1
1069833313090064	70	23	1
1069833313090064	70	182	1
1069833313090064	71	23	1
1069833313090064	71	182	1
1069833313090086	4	23	59
1069833313090086	4	182	60
1069833313090086	63	182	7
1069833313090086	63	23	8
1069833313090086	64	23	1
1069833313090086	64	182	1
1069833313090086	67	182	1
1069833313090086	67	23	2
1069833313090086	68	23	2
1069833313090086	68	182	2
1069833313090086	69	23	3
1069833313090086	69	182	3
1069833313090086	70	23	1
1069833313090086	70	182	1
1069833313090086	71	23	1
1069833313090086	71	182	1
1069833313090088	4	23	59
1069833313090088	4	182	59
1069833313090088	63	23	6
1069833313090088	63	182	6
1069833313090088	64	23	1
1069833313090088	64	182	1
1069833313090088	68	182	1
1069833313090088	68	23	2
1069833313090088	69	182	1
1069833313090088	69	23	2
1069833313090088	70	23	2
1069833313090088	70	182	2
1069833313090088	71	23	2
1069833313090088	71	182	2
1069833313090090	4	23	61
1069833313090090	4	5	69
1069833313090090	4	182	81
1069833313090090	62	23	2
1069833313090090	62	5	3
1069833313090090	62	182	3
1069833313090090	63	5	16
1069833313090090	63	23	17
1069833313090090	63	182	18
1069833313090090	64	5	2
1069833313090090	64	23	2
1069833313090090	64	182	4
1069833313090090	66	5	1
1069833313090090	67	23	1
1069833313090090	67	5	2
1069833313090090	67	182	5
1069833313090090	68	23	1
1069833313090090	68	182	1
1069833313090090	68	5	2
1069833313090090	69	5	1
1069833313090090	69	23	1
1069833313090090	69	182	1
1069833313090090	70	23	1
1069833313090090	70	182	1
1069833313090090	70	5	2
1069833313090090	71	5	1
1069833313090090	71	23	1
1069833313090090	71	182	1
1069833313090093	4	182	63
1069833313090093	4	23	65
1069833313090093	63	23	6
1069833313090093	63	182	6
1069833313090093	64	23	1
1069833313090093	64	182	1
1069833313090093	68	23	1
1069833313090093	68	182	1
1069833313090093	69	23	1
1069833313090093	69	182	1
1069833313090093	70	23	2
1069833313090093	70	182	2
1069833313090093	71	23	2
1069833313090093	71	182	2
1069833313090096	4	23	60
1069833313090096	4	182	65
1069833313090096	63	23	6
1069833313090096	63	182	7
1069833313090096	64	23	1
1069833313090096	64	182	1
1069833313090096	68	23	2
1069833313090096	68	182	2
1069833313090096	69	23	1
1069833313090096	69	182	2
1069833313090096	70	23	2
1069833313090096	70	182	3
1069833313090096	71	23	2
1069833313090096	71	182	2
1069833313090099	4	23	63
1069833313090099	4	182	63
1069833313090099	63	182	6
1069833313090099	63	23	7
1069833313090099	64	182	1
1069833313090099	64	23	2
1069833313090099	68	23	1
1069833313090099	68	182	1
1069833313090099	69	23	1
1069833313090099	69	182	2
1069833313090099	70	182	2
1069833313090099	70	23	3
1069833313090099	71	182	2
1069833313090099	71	23	4
1069833313090103	4	182	60
1069833313090103	4	23	61
1069833313090103	63	23	6
1069833313090103	63	182	7
1069833313090103	64	23	1
1069833313090103	64	182	3
1069833313090103	68	23	1
1069833313090103	68	182	1
1069833313090103	69	23	1
1069833313090103	69	182	1
1069833313090103	70	23	2
1069833313090103	70	182	2
1069833313090103	71	23	2
1069833313090103	71	182	2
1069833313090104	4	23	57
1069833313090104	4	182	60
1069833313090104	63	182	6
1069833313090104	63	23	7
1069833313090104	64	182	1
1069833313090104	64	23	2
1069833313090104	68	23	1
1069833313090104	68	182	1
1069833313090104	69	23	1
1069833313090104	69	182	1
1069833313090104	70	23	2
1069833313090104	70	182	2
1069833313090104	71	23	2
1069833313090104	71	182	2
1069833313090165	4	23	64
1069833313090165	4	182	64
1069833313090165	62	23	1
1069833313090165	63	182	6
1069833313090165	63	23	7
1069833313090165	64	23	1
1069833313090165	67	23	1
1069833313090165	67	182	1
1069833313090165	68	23	1
1069833313090165	68	182	1
1069833313090165	69	23	1
1069833313090165	69	182	1
1069833313090165	70	182	1
1069833313090165	70	23	2
1069833313090165	71	182	1
1069833313090165	71	23	2
1069833313090172	4	23	93
1069833313090172	4	182	93
1069833313090172	63	182	14
1069833313090172	63	23	20
1069833313090172	64	23	3
1069833313090172	64	182	4
1069833313090172	67	182	1
1069833313090172	67	23	2
1069833313090172	68	23	1
1069833313090172	68	182	1
1069833313090172	69	23	1
1069833313090172	69	182	2
1069833313090172	70	23	1
1069833313090172	70	182	1
1069833313090172	71	23	1
1069833313090172	71	182	1
1069833313090172	74	23	1
1069833313090172	75	23	16
1069833313090172	76	23	12
1069833313090172	78	23	7
1069833313090172	79	23	1
1069833313090349	4	23	59
1069833313090349	4	182	59
1069833313090349	63	23	6
1069833313090349	63	182	6
1069833313090349	64	23	1
1069833313090349	64	182	1
1069833313090349	68	23	2
1069833313090349	68	182	2
1069833313090349	69	23	2
1069833313090349	69	182	2
1069833313090349	70	23	2
1069833313090349	70	182	2
1069833313090349	71	23	2
1069833313090349	71	182	3
1069833313090366	4	182	58
1069833313090366	4	23	65
1069833313090366	63	23	8
1069833313090366	63	182	8
1069833313090366	64	23	2
1069833313090366	64	182	2
1069833313090366	68	23	2
1069833313090366	68	182	2
1069833313090366	69	23	2
1069833313090366	69	182	3
1069833313090366	70	23	2
1069833313090366	70	182	2
1069833313090366	71	23	2
1069833313090366	71	182	2
1069833313090436	4	23	58
1069833313090436	4	182	63
1069833313090436	63	182	6
1069833313090436	63	23	7
1069833313090436	64	182	1
1069833313090436	64	23	2
1069833313090436	68	23	2
1069833313090436	68	182	2
1069833313090436	69	23	2
1069833313090436	69	182	3
1069833313090436	70	23	2
1069833313090436	70	182	2
1069833313090436	71	23	2
1069833313090436	71	182	2
1069833412090022	4	5	1
1069833412090022	4	23	1
1069833412090022	4	182	1
1069833412090022	74	5	1
1069833412090022	74	23	1
1069833412090022	74	182	1
1069833413030036	4	23	2
1069833413030036	60	5	1
1069833413030036	60	182	3
1069833413030036	63	23	2
1069833413030036	66	23	1
1069833413030036	67	23	1
1069833413030052	17	5	1
1069833413030052	17	182	1
1069833413090004	63	23	2
1069833413090004	63	182	2
1069833413090004	63	5	4
1069833413090004	67	182	2
1069833413090004	67	5	3
1069833413090004	67	23	3
1069833413090004	68	5	1
1069833413090004	68	23	1
1069833413090004	68	182	1
1069833413090004	69	5	1
1069833413090004	69	23	1
1069833413090004	69	182	1
1069833413090004	70	5	1
1069833413090004	70	23	1
1069833413090004	70	182	2
1069833413090004	71	5	1
1069833413090004	71	23	1
1069833413090004	71	182	2
1069833413090006	4	5	5
1069833413090006	17	5	1
1069833413090006	63	5	1
1069833413090015	63	23	1
1069833413090015	63	182	1
1069833413090015	67	23	1
1069833413090015	67	182	1
1069833413090015	68	23	1
1069833413090015	68	182	1
1069833413090015	69	23	1
1069833413090015	69	182	3
1069833413090015	70	23	1
1069833413090015	70	182	1
1069833413090015	71	23	1
1069833413090015	71	182	1
1069833413090026	63	5	1
1069833413090026	63	23	1
1069833413090026	63	182	1
1069833413090026	67	5	1
1069833413090026	67	23	1
1069833413090026	67	182	1
1069833413090026	68	5	1
1069833413090026	68	23	1
1069833413090026	68	182	1
1069833413090026	69	5	1
1069833413090026	69	23	1
1069833413090026	69	182	1
1069833413090026	70	5	1
1069833413090026	70	23	1
1069833413090026	70	182	1
1069833413090026	71	5	1
1069833413090026	71	23	1
1069833413090026	71	182	1
1069833413090061	63	182	1
1069833413090061	68	182	1
1069833413090061	68	23	2
1069833413090061	69	182	1
1069833413090061	69	23	2
1069833413090061	70	23	1
1069833413090061	70	182	1
1069833413090061	71	23	1
1069833413090061	71	182	1
1069833413090099	4	23	1
1069833413090099	4	182	1
1069833413090099	62	5	2
1069833413090099	62	182	3
1069833413090099	63	5	2
1069833413090099	63	23	3
1069833413090099	63	182	7
1069833413090099	64	5	1
1069833413090099	64	23	1
1069833413090099	64	182	5
1069833413090099	67	182	2
1069833413090099	67	23	3
1069833413090099	68	182	1
1069833413090099	68	23	3
1069833413090099	69	182	1
1069833413090099	69	23	2
1069833413090099	70	23	1
1069833413090099	70	182	1
1069833413090099	71	23	1
1069833413090099	71	182	1
1069833413090122	63	5	1
1069833413090122	68	23	1
1069833413090122	68	182	1
1069833413090122	69	23	1
1069833413090122	69	182	1
1069833413090122	70	23	1
1069833413090122	70	182	1
1069833413090122	71	23	1
1069833413090122	71	182	1
1069833413090251	63	23	5
1069833413090251	63	182	6
1069833413090251	64	23	1
1069833413090251	64	182	1
1069833413090251	67	23	4
1069833413090251	67	182	6
1069833413090251	68	23	1
1069833413090251	68	182	2
1069833413090251	69	23	1
1069833413090251	69	182	3
1069833413090251	70	23	1
1069833413090251	70	182	1
1069833413090251	71	23	1
1069833413090251	71	182	1
1069833414030005	4	23	1
1069833414030005	4	182	1
1069833414030005	63	23	1
1069833414030005	63	182	1
1069833414030005	67	5	1
1069833414030005	74	5	1
1069833414030005	75	182	1
1069833414030005	75	23	2
1069833414030005	76	23	1
1069833414030065	4	23	1
1069833414030065	17	5	1
1069833414030065	62	182	1
1069833414030065	62	23	6
1069833414030065	63	182	2
1069833414030065	63	23	4
1069833414030065	64	23	1
1069833414030065	64	182	1
1069833414030065	66	23	1
1069833414030065	66	182	2
1069833414030065	67	182	1
1069833414030065	67	23	2
1069833414030065	68	182	1
1069833414030065	68	23	2
1069833414030065	69	182	1
1069833414030065	69	23	2
1069833414030065	70	23	1
1069833414030065	70	182	2
1069833414030065	71	23	1
1069833414030065	71	182	1
1069833414030068	4	23	1
1069833414030068	4	182	1
1069833414030068	62	182	3
1069833414030068	63	23	1
1069833414030068	63	182	2
1069833414030068	64	182	1
1069833414030068	66	182	1
1069833414030068	67	182	1
1069833414030068	68	23	1
1069833414030068	68	182	1
1069833414030068	69	23	1
1069833414030068	69	182	1
1069833414030068	75	182	2
1069833414030068	75	23	4
1069833414030068	76	182	3
1069833414030068	76	23	4
1069833414030068	78	182	1
1069833414030068	78	23	7
1069833414030068	79	182	5
1069833414030247	4	5	1
1069833414030247	4	23	1
1069833414030247	63	5	1
1069833414030247	63	182	1
1069833414030247	63	23	2
1069833414030247	67	23	1
1069833414030247	67	182	1
1069833414030247	68	23	1
1069833414030247	68	182	1
1069833414030247	69	23	1
1069833414030247	69	182	1
1069833414030247	75	23	1
1069833414030247	76	23	1
1069833414030272	4	5	1
1069833414030272	74	5	1
1069833414030303	4	5	1
1069833414030303	63	5	1
1069833415030730	75	23	1
1069833415030730	78	23	16
1069833415030730	79	23	4
1069833513030006	17	5	1
1069833513030006	17	23	1
1069833513030006	55	5	1
1069833513030006	60	5	1
1069833513030006	63	23	1
1069833513030032	4	23	1
1069833513030032	4	182	3
1069833513030032	4	5	4
1069833513030032	63	23	4
1069833513030032	63	182	6
1069833513030032	63	5	8
1069833513030032	67	23	3
1069833513030032	67	182	3
1069833513030032	67	5	4
1069833513030032	68	5	1
1069833513030032	68	23	1
1069833513030032	68	182	2
1069833513030032	69	5	1
1069833513030032	69	23	1
1069833513030032	69	182	1
1069833513030032	70	5	1
1069833513030032	70	23	1
1069833513030032	70	182	1
1069833513030032	71	5	1
1069833513030032	71	23	1
1069833513030032	71	182	1
1069833513030032	75	23	3
1069833513030032	75	182	4
1069833513030032	75	5	9
1069833513030032	76	23	3
1069833513030032	76	182	6
1069833513030032	76	5	9
1069833513030032	78	182	3
1069833513030032	79	182	19
1069833513030032	79	5	31
1069833513090055	4	5	1
1069833513090055	63	5	2
1069833513090055	67	5	1
1069833513090122	63	23	2
1069833513090122	63	182	2
1069833513090122	64	23	1
1069833513090122	64	182	2
1069833513090122	67	23	2
1069833513090122	67	182	2
1069833513090122	68	23	1
1069833513090122	68	182	1
1069833513090122	69	23	1
1069833513090122	69	182	1
1069833513090122	70	23	1
1069833513090122	70	182	1
1069833513090122	71	23	1
1069833513090122	71	182	1
1069833613030008	4	5	1
1069833613030008	63	5	5
1069833613030008	64	5	2
1069833613030008	66	5	1
1069833613030008	67	5	1
1069833713090020	4	5	1
1069833713090020	63	5	1
1069833713090020	63	182	1
1069833713090020	75	5	2
1069833713090020	76	5	1
1069833713090025	4	23	1
1069833713090025	4	182	1
1069833713090025	4	5	2
1069833713090025	63	5	3941
1069833713090025	63	23	3942
1069833713090025	63	182	3942
1069833713090025	75	5	2
1069833713090025	76	5	3
1069833713090025	77	5	1
1069833713090025	79	5	7
1069833713090055	4	5	4
1069833713090055	4	23	5
1069833713090055	63	5	4
1069833713090055	63	23	5
1069833713090055	75	23	7
1069833713090055	75	5	8
1069833713090055	76	23	6
1069833713090055	76	5	7
1069833713090055	78	5	1
1069833713090059	63	182	2
1069833713090059	63	23	3
1069833713090059	64	23	1
1069833713090059	64	182	1
1069833713090059	67	182	2
1069833713090059	67	23	3
1069833713090059	68	182	1
1069833713090059	68	23	4
1069833713090059	69	182	1
1069833713090059	69	23	2
1069833713090059	70	23	1
1069833713090059	70	182	1
1069833713090059	71	23	1
1069833713090059	71	182	1
1069833713090061	63	182	1
1069833713090061	63	23	3
1069833713090061	64	23	1
1069833713090061	67	23	1
1069833713090061	67	182	1
1069833713090061	68	182	2
1069833713090061	68	23	3
1069833713090061	69	23	1
1069833713090061	69	182	2
1069833713090061	70	23	1
1069833713090061	70	182	1
1069833713090061	71	23	1
1069833713090061	71	182	1
1069833713090063	63	182	1
1069833713090063	63	23	2
1069833713090063	67	23	1
1069833713090063	67	182	1
1069833713090063	68	23	1
1069833713090063	68	182	1
1069833713090063	69	23	1
1069833713090063	69	182	1
1069833713090063	70	23	1
1069833713090063	70	182	1
1069833713090063	71	23	1
1069833713090063	71	182	1
1069833713090072	63	23	3
1069833713090072	63	182	3
1069833713090072	64	23	2
1069833713090072	64	182	2
1069833713090072	67	23	2
1069833713090072	67	182	2
1069833713090072	68	23	1
1069833713090072	68	182	1
1069833713090072	69	23	1
1069833713090072	69	182	1
1069833713090072	70	23	1
1069833713090072	70	182	1
1069833713090072	71	23	1
1069833713090072	71	182	1
1069833813090023	4	23	53
1069833813090023	4	182	110
1069833813090023	63	23	5
1069833813090023	63	182	5
1069833813090023	68	23	1
1069833813090023	68	182	1
1069833813090023	69	182	1
1069833813090023	69	23	2
1069833813090023	70	23	1
1069833813090023	70	182	1
1069833813090023	71	23	1
1069833813090023	71	182	1
1069833813090037	4	23	62
1069833813090037	4	182	99
1069833813090037	63	182	5
1069833813090037	63	23	6
1069833813090037	67	23	1
1069833813090037	68	23	1
1069833813090037	68	182	1
1069833813090037	69	23	1
1069833813090037	69	182	1
1069833813090037	70	23	1
1069833813090037	70	182	1
1069833813090037	71	23	1
1069833813090037	71	182	1
1069833813090041	4	23	51
1069833813090041	4	182	97
1069833813090041	63	182	5
1069833813090041	63	23	6
1069833813090041	68	23	1
1069833813090041	68	182	1
1069833813090041	69	23	1
1069833813090041	69	182	1
1069833813090041	70	23	1
1069833813090041	70	182	1
1069833813090041	71	23	1
1069833813090041	71	182	1
1069833813090072	4	23	60
1069833813090072	4	182	108
1069833813090072	63	23	5
1069833813090072	63	182	5
1069833813090072	68	23	1
1069833813090072	68	182	2
1069833813090072	69	23	1
1069833813090072	69	182	1
1069833813090072	70	23	1
1069833813090072	70	182	1
1069833813090072	71	23	1
1069833813090072	71	182	1
1069833813090198	4	23	55
1069833813090198	4	182	110
1069833813090198	63	23	5
1069833813090198	63	182	5
1069833813090198	68	182	1
1069833813090198	68	23	2
1069833813090198	69	182	1
1069833813090198	69	23	2
1069833813090198	70	23	1
1069833813090198	70	182	1
1069833813090198	71	23	1
1069833813090198	71	182	1
1069833813090202	4	23	61
1069833813090202	4	182	116
1069833813090202	63	23	5
1069833813090202	63	182	5
1069833813090202	68	23	1
1069833813090202	68	182	1
1069833813090202	69	23	1
1069833813090202	69	182	1
1069833813090202	70	23	1
1069833813090202	70	182	1
1069833813090202	71	23	1
1069833813090202	71	182	1
1069833813090325	4	23	84
1069833813090325	4	182	92
1069833813090325	63	23	5
1069833813090325	63	182	5
1069833813090325	68	23	1
1069833813090325	68	182	1
1069833813090325	69	23	1
1069833813090325	69	182	1
1069833813090325	70	23	1
1069833813090325	70	182	1
1069833813090325	71	23	1
1069833813090325	71	182	1
1069833813090350	4	23	62
1069833813090350	4	182	86
1069833813090350	63	23	5
1069833813090350	63	182	5
1069833813090350	68	23	1
1069833813090350	68	182	2
1069833813090350	69	23	1
1069833813090350	69	182	1
1069833813090350	70	23	1
1069833813090350	70	182	1
1069833813090350	71	23	1
1069833813090350	71	182	1
1069833813090388	4	182	87
1069833813090388	4	23	94
1069833813090388	63	23	8
1069833813090388	63	182	8
1069833813090388	68	23	1
1069833813090388	68	182	1
1069833813090388	69	23	1
